typename,ntype,year,month,nattack,day,country,idate
Explosives/Bombs/Dynamite,3,2013,1,5,1,LBN,2013/1/1
Explosives/Bombs/Dynamite,3,2013,2,3,1,LBN,2013/2/1
Explosives/Bombs/Dynamite,3,2013,3,3,1,LBN,2013/3/1
Explosives/Bombs/Dynamite,3,2013,4,11,1,LBN,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,10,1,LBN,2013/5/1
Explosives/Bombs/Dynamite,3,2013,6,16,1,LBN,2013/6/1
Explosives/Bombs/Dynamite,3,2013,7,8,1,LBN,2013/7/1
Explosives/Bombs/Dynamite,3,2013,8,9,1,LBN,2013/8/1
Explosives/Bombs/Dynamite,3,2013,9,4,1,LBN,2013/9/1
Explosives/Bombs/Dynamite,3,2013,10,6,1,LBN,2013/10/1
Explosives/Bombs/Dynamite,3,2013,11,5,1,LBN,2013/11/1
Explosives/Bombs/Dynamite,3,2013,12,8,1,LBN,2013/12/1
Explosives/Bombs/Dynamite,3,2014,1,24,1,LBN,2014/1/1
Explosives/Bombs/Dynamite,3,2014,2,18,1,LBN,2014/2/1
Explosives/Bombs/Dynamite,3,2014,3,25,1,LBN,2014/3/1
Explosives/Bombs/Dynamite,3,2014,4,10,1,LBN,2014/4/1
Explosives/Bombs/Dynamite,3,2014,5,5,1,LBN,2014/5/1
Explosives/Bombs/Dynamite,3,2014,6,3,1,LBN,2014/6/1
Explosives/Bombs/Dynamite,3,2014,7,6,1,LBN,2014/7/1
Explosives/Bombs/Dynamite,3,2014,8,2,1,LBN,2014/8/1
Explosives/Bombs/Dynamite,3,2014,9,6,1,LBN,2014/9/1
Explosives/Bombs/Dynamite,3,2014,10,13,1,LBN,2014/10/1
Explosives/Bombs/Dynamite,3,2014,11,7,1,LBN,2014/11/1
Explosives/Bombs/Dynamite,3,2014,12,2,1,LBN,2014/12/1
Fake Weapons,4,1996,9,1,1,LBN,1996/9/1
Firearms,5,1992,1,5,1,LBN,1992/1/1
Firearms,5,1992,2,1,1,LBN,1992/2/1
Firearms,5,1992,3,1,1,LBN,1992/3/1
Firearms,5,1992,4,4,1,LBN,1992/4/1
Firearms,5,1992,5,1,1,LBN,1992/5/1
Firearms,5,1992,6,1,1,LBN,1992/6/1
Firearms,5,1992,7,4,1,LBN,1992/7/1
Firearms,5,1992,8,4,1,LBN,1992/8/1
Firearms,5,1992,9,5,1,LBN,1992/9/1
Firearms,5,1992,10,5,1,LBN,1992/10/1
Firearms,5,1992,11,1,1,LBN,1992/11/1
Firearms,5,1992,12,2,1,LBN,1992/12/1
Firearms,5,1994,1,1,1,LBN,1994/1/1
Firearms,5,1994,2,3,1,LBN,1994/2/1
Firearms,5,1994,3,4,1,LBN,1994/3/1
Firearms,5,1994,4,1,1,LBN,1994/4/1
Firearms,5,1994,8,1,1,LBN,1994/8/1
Firearms,5,1994,9,1,1,LBN,1994/9/1
Firearms,5,1994,10,2,1,LBN,1994/10/1
Firearms,5,1994,11,2,1,LBN,1994/11/1
Firearms,5,1995,8,2,1,LBN,1995/8/1
Firearms,5,1995,11,1,1,LBN,1995/11/1
Firearms,5,1996,6,1,1,LBN,1996/6/1
Firearms,5,1996,8,1,1,LBN,1996/8/1
Firearms,5,1996,11,1,1,LBN,1996/11/1
Firearms,5,1996,12,1,1,LBN,1996/12/1
Firearms,5,1997,1,2,1,LBN,1997/1/1
Firearms,5,1997,3,2,1,LBN,1997/3/1
Firearms,5,1997,10,1,1,LBN,1997/10/1
Firearms,5,1998,1,1,1,LBN,1998/1/1
Firearms,5,1998,2,1,1,LBN,1998/2/1
Firearms,5,1998,7,2,1,LBN,1998/7/1
Firearms,5,1998,9,1,1,LBN,1998/9/1
Firearms,5,1999,5,1,1,LBN,1999/5/1
Firearms,5,1999,6,3,1,LBN,1999/6/1
Firearms,5,1999,8,1,1,LBN,1999/8/1
Firearms,5,1999,11,1,1,LBN,1999/11/1
Firearms,5,2000,1,1,1,LBN,2000/1/1
Firearms,5,2000,2,2,1,LBN,2000/2/1
Firearms,5,2000,3,1,1,LBN,2000/3/1
Firearms,5,2000,4,1,1,LBN,2000/4/1
Firearms,5,2002,1,1,1,LBN,2002/1/1
Firearms,5,2002,11,1,1,LBN,2002/11/1
Firearms,5,2006,1,1,1,LBN,2006/1/1
Firearms,5,2006,11,1,1,LBN,2006/11/1
Firearms,5,2007,6,2,1,LBN,2007/6/1
Firearms,5,2008,5,10,1,LBN,2008/5/1
Firearms,5,2008,6,4,1,LBN,2008/6/1
Firearms,5,2008,7,4,1,LBN,2008/7/1
Firearms,5,2008,9,1,1,LBN,2008/9/1
Firearms,5,2008,11,1,1,LBN,2008/11/1
Firearms,5,2009,4,1,1,LBN,2009/4/1
Firearms,5,2009,12,1,1,LBN,2009/12/1
Firearms,5,2010,11,1,1,LBN,2010/11/1
Firearms,5,2011,12,1,1,LBN,2011/12/1
Firearms,5,2012,4,2,1,LBN,2012/4/1
Firearms,5,2012,5,1,1,LBN,2012/5/1
Firearms,5,2012,7,1,1,LBN,2012/7/1
Firearms,5,2012,11,1,1,LBN,2012/11/1
Firearms,5,2013,3,3,1,LBN,2013/3/1
Firearms,5,2013,5,4,1,LBN,2013/5/1
Firearms,5,2013,6,7,1,LBN,2013/6/1
Firearms,5,2013,8,4,1,LBN,2013/8/1
Firearms,5,2013,9,1,1,LBN,2013/9/1
Firearms,5,2013,10,3,1,LBN,2013/10/1
Firearms,5,2013,11,3,1,LBN,2013/11/1
Firearms,5,2013,12,2,1,LBN,2013/12/1
Firearms,5,2014,1,3,1,LBN,2014/1/1
Firearms,5,2014,2,2,1,LBN,2014/2/1
Firearms,5,2014,3,6,1,LBN,2014/3/1
Firearms,5,2014,4,3,1,LBN,2014/4/1
Firearms,5,2014,5,2,1,LBN,2014/5/1
Firearms,5,2014,6,3,1,LBN,2014/6/1
Firearms,5,2014,8,14,1,LBN,2014/8/1
Firearms,5,2014,9,9,1,LBN,2014/9/1
Firearms,5,2014,10,20,1,LBN,2014/10/1
Firearms,5,2014,11,5,1,LBN,2014/11/1
Firearms,5,2014,12,3,1,LBN,2014/12/1
Incendiary,6,2008,5,3,1,LBN,2008/5/1
Incendiary,6,2008,7,1,1,LBN,2008/7/1
Incendiary,6,2014,1,1,1,LBN,2014/1/1
Incendiary,6,2014,9,1,1,LBN,2014/9/1
Incendiary,6,2014,10,1,1,LBN,2014/10/1
Melee,7,1992,4,1,1,LBN,1992/4/1
Melee,7,2000,6,2,1,LBN,2000/6/1
Melee,7,2002,4,1,1,LBN,2002/4/1
Melee,7,2013,3,2,1,LBN,2013/3/1
Melee,7,2013,4,1,1,LBN,2013/4/1
Melee,7,2013,6,2,1,LBN,2013/6/1
Melee,7,2013,12,1,1,LBN,2013/12/1
Melee,7,2014,5,1,1,LBN,2014/5/1
Melee,7,2014,9,2,1,LBN,2014/9/1
Unknown,11,1992,10,1,1,LBN,1992/10/1
Unknown,11,1994,6,3,1,LBN,1994/6/1
Unknown,11,1994,8,1,1,LBN,1994/8/1
Unknown,11,1994,11,1,1,LBN,1994/11/1
Unknown,11,1995,2,1,1,LBN,1995/2/1
Unknown,11,1995,12,1,1,LBN,1995/12/1
Unknown,11,1996,2,1,1,LBN,1996/2/1
Unknown,11,1996,9,2,1,LBN,1996/9/1
Unknown,11,1996,11,1,1,LBN,1996/11/1
Unknown,11,1997,5,1,1,LBN,1997/5/1
Unknown,11,1997,7,1,1,LBN,1997/7/1
Unknown,11,1999,5,3,1,LBN,1999/5/1
Unknown,11,1999,6,2,1,LBN,1999/6/1
Unknown,11,1999,10,1,1,LBN,1999/10/1
Unknown,11,1999,11,1,1,LBN,1999/11/1
Unknown,11,2008,5,1,1,LBN,2008/5/1
Unknown,11,2008,6,1,1,LBN,2008/6/1
Unknown,11,2014,2,1,1,LBN,2014/2/1
Unknown,11,2014,3,1,1,LBN,2014/3/1
Unknown,11,2014,9,3,1,LBN,2014/9/1
Unknown,11,2014,10,2,1,LBN,2014/10/1
Firearms,5,2006,1,1,1,,2006/1/1
Incendiary,6,1994,5,1,1,,1994/5/1
Unknown,11,1994,5,2,1,,1994/5/1
Unknown,11,2009,4,1,1,,2009/4/1
Explosives/Bombs/Dynamite,3,1992,2,1,1,LBR,1992/2/1
Explosives/Bombs/Dynamite,3,1992,4,1,1,LBR,1992/4/1
Explosives/Bombs/Dynamite,3,1992,5,1,1,LBR,1992/5/1
Firearms,5,1992,1,1,1,LBR,1992/1/1
Firearms,5,1992,3,1,1,LBR,1992/3/1
Firearms,5,1992,5,1,1,LBR,1992/5/1
Firearms,5,1992,6,1,1,LBR,1992/6/1
Firearms,5,1992,8,1,1,LBR,1992/8/1
Firearms,5,1992,10,2,1,LBR,1992/10/1
Firearms,5,1994,6,1,1,LBR,1994/6/1
Firearms,5,1996,10,1,1,LBR,1996/10/1
Firearms,5,1999,4,1,1,LBR,1999/4/1
Firearms,5,2001,4,1,1,LBR,2001/4/1
Firearms,5,2003,3,1,1,LBR,2003/3/1
Firearms,5,2003,4,1,1,LBR,2003/4/1
Firearms,5,2008,6,1,1,LBR,2008/6/1
Firearms,5,2014,8,1,1,LBR,2014/8/1
Incendiary,6,2001,8,1,1,LBR,2001/8/1
Incendiary,6,2001,11,1,1,LBR,2001/11/1
Incendiary,6,2012,5,1,1,LBR,2012/5/1
Melee,7,1994,4,1,1,LBR,1994/4/1
Melee,7,1994,12,1,1,LBR,1994/12/1
Melee,7,2000,11,1,1,LBR,2000/11/1
Other,8,2002,5,1,1,LBR,2002/5/1
Unknown,11,1999,8,1,1,LBR,1999/8/1
Unknown,11,2002,4,1,1,LBR,2002/4/1
Unknown,11,2002,6,1,1,LBR,2002/6/1
Explosives/Bombs/Dynamite,3,1996,11,1,1,LBY,1996/11/1
Explosives/Bombs/Dynamite,3,2012,4,2,1,LBY,2012/4/1
Explosives/Bombs/Dynamite,3,2012,5,1,1,LBY,2012/5/1
Explosives/Bombs/Dynamite,3,2012,6,5,1,LBY,2012/6/1
Explosives/Bombs/Dynamite,3,2012,7,2,1,LBY,2012/7/1
Explosives/Bombs/Dynamite,3,2012,8,8,1,LBY,2012/8/1
Explosives/Bombs/Dynamite,3,2012,9,3,1,LBY,2012/9/1
Explosives/Bombs/Dynamite,3,2012,10,4,1,LBY,2012/10/1
Explosives/Bombs/Dynamite,3,2012,11,4,1,LBY,2012/11/1
Explosives/Bombs/Dynamite,3,2012,12,3,1,LBY,2012/12/1
Explosives/Bombs/Dynamite,3,2013,1,9,1,LBY,2013/1/1
Explosives/Bombs/Dynamite,3,2013,2,3,1,LBY,2013/2/1
Explosives/Bombs/Dynamite,3,2013,3,5,1,LBY,2013/3/1
Explosives/Bombs/Dynamite,3,2013,4,6,1,LBY,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,16,1,LBY,2013/5/1
Explosives/Bombs/Dynamite,3,2013,6,9,1,LBY,2013/6/1
Explosives/Bombs/Dynamite,3,2013,7,13,1,LBY,2013/7/1
Explosives/Bombs/Dynamite,3,2013,8,13,1,LBY,2013/8/1
Explosives/Bombs/Dynamite,3,2013,9,10,1,LBY,2013/9/1
Explosives/Bombs/Dynamite,3,2013,10,20,1,LBY,2013/10/1
Explosives/Bombs/Dynamite,3,2013,11,21,1,LBY,2013/11/1
Explosives/Bombs/Dynamite,3,2013,12,19,1,LBY,2013/12/1
Explosives/Bombs/Dynamite,3,2014,1,12,1,LBY,2014/1/1
Explosives/Bombs/Dynamite,3,2014,2,22,1,LBY,2014/2/1
Explosives/Bombs/Dynamite,3,2014,3,23,1,LBY,2014/3/1
Explosives/Bombs/Dynamite,3,2014,4,17,1,LBY,2014/4/1
Explosives/Bombs/Dynamite,3,2014,5,27,1,LBY,2014/5/1
Explosives/Bombs/Dynamite,3,2014,6,29,1,LBY,2014/6/1
Explosives/Bombs/Dynamite,3,2014,7,55,1,LBY,2014/7/1
Explosives/Bombs/Dynamite,3,2014,8,38,1,LBY,2014/8/1
Explosives/Bombs/Dynamite,3,2014,9,10,1,LBY,2014/9/1
Explosives/Bombs/Dynamite,3,2014,10,45,1,LBY,2014/10/1
Explosives/Bombs/Dynamite,3,2014,11,27,1,LBY,2014/11/1
Explosives/Bombs/Dynamite,3,2014,12,14,1,LBY,2014/12/1
Firearms,5,1995,8,1,1,LBY,1995/8/1
Firearms,5,1996,4,1,1,LBY,1996/4/1
Firearms,5,1996,5,1,1,LBY,1996/5/1
Firearms,5,1996,6,1,1,LBY,1996/6/1
Firearms,5,2011,9,1,1,LBY,2011/9/1
Firearms,5,2011,12,1,1,LBY,2011/12/1
Firearms,5,2012,5,1,1,LBY,2012/5/1
Firearms,5,2012,6,2,1,LBY,2012/6/1
Firearms,5,2012,7,5,1,LBY,2012/7/1
Firearms,5,2012,8,2,1,LBY,2012/8/1
Firearms,5,2012,9,1,1,LBY,2012/9/1
Firearms,5,2012,11,3,1,LBY,2012/11/1
Firearms,5,2012,12,6,1,LBY,2012/12/1
Firearms,5,2013,1,8,1,LBY,2013/1/1
Firearms,5,2013,2,2,1,LBY,2013/2/1
Firearms,5,2013,3,7,1,LBY,2013/3/1
Firearms,5,2013,4,11,1,LBY,2013/4/1
Firearms,5,2013,5,3,1,LBY,2013/5/1
Firearms,5,2013,6,5,1,LBY,2013/6/1
Firearms,5,2013,7,13,1,LBY,2013/7/1
Firearms,5,2013,8,9,1,LBY,2013/8/1
Firearms,5,2013,9,9,1,LBY,2013/9/1
Firearms,5,2013,10,16,1,LBY,2013/10/1
Firearms,5,2013,11,21,1,LBY,2013/11/1
Firearms,5,2013,12,23,1,LBY,2013/12/1
Firearms,5,2014,1,36,1,LBY,2014/1/1
Firearms,5,2014,2,27,1,LBY,2014/2/1
Firearms,5,2014,3,37,1,LBY,2014/3/1
Firearms,5,2014,4,24,1,LBY,2014/4/1
Firearms,5,2014,5,26,1,LBY,2014/5/1
Firearms,5,2014,6,15,1,LBY,2014/6/1
Firearms,5,2014,7,27,1,LBY,2014/7/1
Firearms,5,2014,8,17,1,LBY,2014/8/1
Firearms,5,2014,9,34,1,LBY,2014/9/1
Firearms,5,2014,10,33,1,LBY,2014/10/1
Firearms,5,2014,11,16,1,LBY,2014/11/1
Firearms,5,2014,12,9,1,LBY,2014/12/1
Incendiary,6,2012,7,1,1,LBY,2012/7/1
Incendiary,6,2013,4,1,1,LBY,2013/4/1
Incendiary,6,2013,12,1,1,LBY,2013/12/1
Incendiary,6,2014,2,3,1,LBY,2014/2/1
Incendiary,6,2014,4,1,1,LBY,2014/4/1
Incendiary,6,2014,6,1,1,LBY,2014/6/1
Incendiary,6,2014,8,2,1,LBY,2014/8/1
Incendiary,6,2014,9,2,1,LBY,2014/9/1
Incendiary,6,2014,10,3,1,LBY,2014/10/1
Incendiary,6,2014,11,4,1,LBY,2014/11/1
Incendiary,6,2014,12,1,1,LBY,2014/12/1
Melee,7,2007,3,1,1,LBY,2007/3/1
Melee,7,2008,8,1,1,LBY,2008/8/1
Melee,7,2013,10,1,1,LBY,2013/10/1
Melee,7,2013,11,1,1,LBY,2013/11/1
Melee,7,2014,3,1,1,LBY,2014/3/1
Melee,7,2014,10,1,1,LBY,2014/10/1
Melee,7,2014,11,1,1,LBY,2014/11/1
Other,8,2014,10,1,1,LBY,2014/10/1
Unknown,11,1992,4,1,1,LBY,1992/4/1
Unknown,11,2012,6,1,1,LBY,2012/6/1
Unknown,11,2012,7,1,1,LBY,2012/7/1
Unknown,11,2012,8,1,1,LBY,2012/8/1
Unknown,11,2012,9,1,1,LBY,2012/9/1
Unknown,11,2013,2,1,1,LBY,2013/2/1
Unknown,11,2013,4,1,1,LBY,2013/4/1
Unknown,11,2013,6,7,1,LBY,2013/6/1
Unknown,11,2013,7,1,1,LBY,2013/7/1
Unknown,11,2013,9,3,1,LBY,2013/9/1
Unknown,11,2013,10,1,1,LBY,2013/10/1
Unknown,11,2013,11,1,1,LBY,2013/11/1
Unknown,11,2013,12,3,1,LBY,2013/12/1
Unknown,11,2014,1,2,1,LBY,2014/1/1
Unknown,11,2014,2,2,1,LBY,2014/2/1
Unknown,11,2014,3,2,1,LBY,2014/3/1
Unknown,11,2014,4,2,1,LBY,2014/4/1
Unknown,11,2014,5,8,1,LBY,2014/5/1
Unknown,11,2014,6,5,1,LBY,2014/6/1
Unknown,11,2014,7,15,1,LBY,2014/7/1
Unknown,11,2014,8,9,1,LBY,2014/8/1
Unknown,11,2014,9,17,1,LBY,2014/9/1
Unknown,11,2014,10,9,1,LBY,2014/10/1
Unknown,11,2014,11,8,1,LBY,2014/11/1
Unknown,11,2014,12,8,1,LBY,2014/12/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2012,8,1,1,LBY,2012/8/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,2014,6,1,1,LBY,2014/6/1
Explosives/Bombs/Dynamite,3,1995,7,1,1,LTU,1995/7/1
Explosives/Bombs/Dynamite,3,1995,11,1,1,LTU,1995/11/1
Explosives/Bombs/Dynamite,3,1996,6,1,1,LTU,1996/6/1
Explosives/Bombs/Dynamite,3,1996,9,1,1,LTU,1996/9/1
Explosives/Bombs/Dynamite,3,1997,5,1,1,LTU,1997/5/1
Firearms,5,1992,5,1,1,LTU,1992/5/1
Firearms,5,1996,5,1,1,LTU,1996/5/1
Explosives/Bombs/Dynamite,3,1994,4,3,1,,1994/4/1
Explosives/Bombs/Dynamite,3,1995,12,1,1,CHN,1995/12/1
Explosives/Bombs/Dynamite,3,1996,3,1,1,CHN,1996/3/1
Explosives/Bombs/Dynamite,3,1996,4,3,1,CHN,1996/4/1
Explosives/Bombs/Dynamite,3,1996,6,2,1,CHN,1996/6/1
Explosives/Bombs/Dynamite,3,1996,8,1,1,CHN,1996/8/1
Explosives/Bombs/Dynamite,3,1996,11,1,1,CHN,1996/11/1
Explosives/Bombs/Dynamite,3,1997,7,3,1,CHN,1997/7/1
Explosives/Bombs/Dynamite,3,1997,12,1,1,CHN,1997/12/1
Explosives/Bombs/Dynamite,3,1998,5,1,1,CHN,1998/5/1
Explosives/Bombs/Dynamite,3,1998,9,1,1,CHN,1998/9/1
Firearms,5,1996,11,1,1,CHN,1996/11/1
Firearms,5,1997,2,1,1,CHN,1997/2/1
Firearms,5,1997,4,3,1,CHN,1997/4/1
Firearms,5,1997,7,1,1,CHN,1997/7/1
Firearms,5,1997,9,1,1,CHN,1997/9/1
Incendiary,6,1997,2,4,1,CHN,1997/2/1
Incendiary,6,1997,7,1,1,CHN,1997/7/1
Incendiary,6,1998,5,4,1,CHN,1998/5/1
Melee,7,1996,3,1,1,CHN,1996/3/1
Melee,7,1997,7,1,1,CHN,1997/7/1
Explosives/Bombs/Dynamite,3,1994,4,1,1,MKD,1994/4/1
Explosives/Bombs/Dynamite,3,1995,10,1,1,MKD,1995/10/1
Explosives/Bombs/Dynamite,3,1997,12,2,1,MKD,1997/12/1
Explosives/Bombs/Dynamite,3,1998,1,2,1,MKD,1998/1/1
Explosives/Bombs/Dynamite,3,1998,7,3,1,MKD,1998/7/1
Explosives/Bombs/Dynamite,3,1999,4,1,1,MKD,1999/4/1
Explosives/Bombs/Dynamite,3,1999,6,1,1,MKD,1999/6/1
Explosives/Bombs/Dynamite,3,1999,10,1,1,MKD,1999/10/1
Explosives/Bombs/Dynamite,3,2000,1,1,1,MKD,2000/1/1
Explosives/Bombs/Dynamite,3,2000,2,1,1,MKD,2000/2/1
Explosives/Bombs/Dynamite,3,2001,1,2,1,MKD,2001/1/1
Explosives/Bombs/Dynamite,3,2001,3,1,1,MKD,2001/3/1
Explosives/Bombs/Dynamite,3,2001,5,2,1,MKD,2001/5/1
Explosives/Bombs/Dynamite,3,2001,8,13,1,MKD,2001/8/1
Explosives/Bombs/Dynamite,3,2001,10,1,1,MKD,2001/10/1
Explosives/Bombs/Dynamite,3,2001,11,2,1,MKD,2001/11/1
Explosives/Bombs/Dynamite,3,2002,2,1,1,MKD,2002/2/1
Explosives/Bombs/Dynamite,3,2002,8,2,1,MKD,2002/8/1
Explosives/Bombs/Dynamite,3,2003,2,1,1,MKD,2003/2/1
Explosives/Bombs/Dynamite,3,2003,5,1,1,MKD,2003/5/1
Explosives/Bombs/Dynamite,3,2003,6,2,1,MKD,2003/6/1
Explosives/Bombs/Dynamite,3,2006,2,1,1,MKD,2006/2/1
Explosives/Bombs/Dynamite,3,2006,7,2,1,MKD,2006/7/1
Explosives/Bombs/Dynamite,3,2008,4,1,1,MKD,2008/4/1
Explosives/Bombs/Dynamite,3,2008,6,1,1,MKD,2008/6/1
Explosives/Bombs/Dynamite,3,2008,12,1,1,MKD,2008/12/1
Explosives/Bombs/Dynamite,3,2014,2,2,1,MKD,2014/2/1
Explosives/Bombs/Dynamite,3,2014,10,1,1,MKD,2014/10/1
Firearms,5,2000,1,1,1,MKD,2000/1/1
Firearms,5,2001,3,1,1,MKD,2001/3/1
Firearms,5,2001,5,3,1,MKD,2001/5/1
Firearms,5,2001,6,1,1,MKD,2001/6/1
Firearms,5,2001,7,1,1,MKD,2001/7/1
Firearms,5,2001,8,19,1,MKD,2001/8/1
Firearms,5,2001,9,1,1,MKD,2001/9/1
Firearms,5,2001,11,4,1,MKD,2001/11/1
Firearms,5,2001,12,1,1,MKD,2001/12/1
Firearms,5,2002,1,1,1,MKD,2002/1/1
Firearms,5,2002,8,3,1,MKD,2002/8/1
Firearms,5,2003,1,1,1,MKD,2003/1/1
Firearms,5,2007,8,1,1,MKD,2007/8/1
Firearms,5,2008,1,1,1,MKD,2008/1/1
Firearms,5,2008,6,3,1,MKD,2008/6/1
Firearms,5,2012,4,1,1,MKD,2012/4/1
Incendiary,6,2001,8,2,1,MKD,2001/8/1
Incendiary,6,2001,9,1,1,MKD,2001/9/1
Incendiary,6,2002,8,1,1,MKD,2002/8/1
Incendiary,6,2008,4,1,1,MKD,2008/4/1
Incendiary,6,2008,6,1,1,MKD,2008/6/1
Melee,7,2009,3,1,1,MKD,2009/3/1
Other,8,2001,8,1,1,MKD,2001/8/1
Unknown,11,2001,4,1,1,MKD,2001/4/1
Unknown,11,2001,7,5,1,MKD,2001/7/1
Unknown,11,2001,8,5,1,MKD,2001/8/1
Chemical,2,1992,3,1,1,MDG,1992/3/1
Explosives/Bombs/Dynamite,3,1992,1,1,1,MDG,1992/1/1
Explosives/Bombs/Dynamite,3,1992,9,1,1,MDG,1992/9/1
Explosives/Bombs/Dynamite,3,2002,5,1,1,MDG,2002/5/1
Explosives/Bombs/Dynamite,3,2002,6,3,1,MDG,2002/6/1
Explosives/Bombs/Dynamite,3,2006,8,1,1,MDG,2006/8/1
Explosives/Bombs/Dynamite,3,2011,3,1,1,MDG,2011/3/1
Explosives/Bombs/Dynamite,3,2012,8,1,1,MDG,2012/8/1
Explosives/Bombs/Dynamite,3,2013,9,1,1,MDG,2013/9/1
Explosives/Bombs/Dynamite,3,2014,1,1,1,MDG,2014/1/1
Firearms,5,1992,8,1,1,MDG,1992/8/1
Firearms,5,1992,9,1,1,MDG,1992/9/1
Firearms,5,1995,6,1,1,MDG,1995/6/1
Firearms,5,2002,5,1,1,MDG,2002/5/1
Firearms,5,2009,7,1,1,MDG,2009/7/1
Incendiary,6,2013,10,1,1,MDG,2013/10/1
Melee,7,1997,4,1,1,MDG,1997/4/1
Unknown,11,1992,10,1,1,MDG,1992/10/1
Unknown,11,1995,6,2,1,MDG,1995/6/1
Unknown,11,1996,10,2,1,MDG,1996/10/1
"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",12,1992,3,1,1,MDG,1992/3/1
Firearms,5,2002,8,1,1,MWI,2002/8/1
Incendiary,6,1992,5,2,1,MWI,1992/5/1
Unknown,11,1992,11,1,1,MWI,1992/11/1
Explosives/Bombs/Dynamite,3,2000,7,1,1,MYS,2000/7/1
Explosives/Bombs/Dynamite,3,2008,5,1,1,MYS,2008/5/1
Explosives/Bombs/Dynamite,3,2008,10,1,1,MYS,2008/10/1
Explosives/Bombs/Dynamite,3,2013,1,1,1,MYS,2013/1/1
Explosives/Bombs/Dynamite,3,2013,4,2,1,MYS,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,2,1,MYS,2013/5/1
Explosives/Bombs/Dynamite,3,2013,6,1,1,MYS,2013/6/1
Explosives/Bombs/Dynamite,3,2014,2,1,1,MYS,2014/2/1
Explosives/Bombs/Dynamite,3,2014,3,1,1,MYS,2014/3/1
Firearms,5,2000,4,1,1,MYS,2000/4/1
Firearms,5,2000,7,1,1,MYS,2000/7/1
Firearms,5,2001,2,1,1,MYS,2001/2/1
Firearms,5,2012,11,1,1,MYS,2012/11/1
Firearms,5,2013,11,1,1,MYS,2013/11/1
Firearms,5,2014,2,1,1,MYS,2014/2/1
Firearms,5,2014,4,1,1,MYS,2014/4/1
Firearms,5,2014,5,1,1,MYS,2014/5/1
Firearms,5,2014,6,1,1,MYS,2014/6/1
Firearms,5,2014,7,1,1,MYS,2014/7/1
Firearms,5,2014,10,1,1,MYS,2014/10/1
Incendiary,6,1992,10,1,1,MYS,1992/10/1
Incendiary,6,2013,4,6,1,MYS,2013/4/1
Incendiary,6,2014,1,1,1,MYS,2014/1/1
Incendiary,6,2014,8,1,1,MYS,2014/8/1
Incendiary,6,2014,10,1,1,MYS,2014/10/1
Melee,7,2009,4,1,1,MYS,2009/4/1
Melee,7,2012,7,1,1,MYS,2012/7/1
Sabotage Equipment,10,1992,4,1,1,MYS,1992/4/1
Unknown,11,2014,5,1,1,MYS,2014/5/1
Explosives/Bombs/Dynamite,3,2007,9,1,1,,2007/9/1
Incendiary,6,2013,10,1,1,,2013/10/1
Incendiary,6,2013,11,2,1,,2013/11/1
Incendiary,6,2014,3,4,1,,2014/3/1
Incendiary,6,2014,9,2,1,,2014/9/1
Melee,7,2006,4,1,1,,2006/4/1
Melee,7,2008,1,1,1,,2008/1/1
Melee,7,2014,8,1,1,,2014/8/1
Melee,7,2014,9,1,1,,2014/9/1
Other,8,2014,9,1,1,,2014/9/1
Explosives/Bombs/Dynamite,3,1995,1,1,1,MLI,1995/1/1
Explosives/Bombs/Dynamite,3,2007,8,1,1,MLI,2007/8/1
Explosives/Bombs/Dynamite,3,2008,3,2,1,MLI,2008/3/1
Explosives/Bombs/Dynamite,3,2008,4,1,1,MLI,2008/4/1
Explosives/Bombs/Dynamite,3,2011,6,1,1,MLI,2011/6/1
Explosives/Bombs/Dynamite,3,2013,1,2,1,MLI,2013/1/1
Explosives/Bombs/Dynamite,3,2013,2,9,1,MLI,2013/2/1
Explosives/Bombs/Dynamite,3,2013,3,4,1,MLI,2013/3/1
Explosives/Bombs/Dynamite,3,2013,4,2,1,MLI,2013/4/1
Explosives/Bombs/Dynamite,3,2013,5,4,1,MLI,2013/5/1
Explosives/Bombs/Dynamite,3,2013,6,1,1,MLI,2013/6/1
Explosives/Bombs/Dynamite,3,2013,9,2,1,MLI,2013/9/1
Explosives/Bombs/Dynamite,3,2013,10,7,1,MLI,2013/10/1
Explosives/Bombs/Dynamite,3,2013,11,4,1,MLI,2013/11/1
Explosives/Bombs/Dynamite,3,2013,12,3,1,MLI,2013/12/1
Explosives/Bombs/Dynamite,3,2014,1,2,1,MLI,2014/1/1
Explosives/Bombs/Dynamite,3,2014,2,4,1,MLI,2014/2/1
Explosives/Bombs/Dynamite,3,2014,3,2,1,MLI,2014/3/1
Explosives/Bombs/Dynamite,3,2014,4,4,1,MLI,2014/4/1
Explosives/Bombs/Dynamite,3,2014,5,4,1,MLI,2014/5/1
Explosives/Bombs/Dynamite,3,2014,6,2,1,MLI,2014/6/1
Explosives/Bombs/Dynamite,3,2014,7,3,1,MLI,2014/7/1
Explosives/Bombs/Dynamite,3,2014,8,6,1,MLI,2014/8/1
Explosives/Bombs/Dynamite,3,2014,9,7,1,MLI,2014/9/1
